[WARN] 2018-03-09 11:40:58,116 org.springframework.data.mongodb.core.convert.CustomConversions register - Registering converter from class java.lang.Number to class java.lang.Number as writing converter although it doesn't convert to a Mongo supported type! You might wanna check you annotation setup at the converter implementation.
[ERROR] 2018-03-09 19:19:12,651 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 19:19:12,670 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 19:19:12,689 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 19:19:12,709 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 19:19:12,727 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 19:19:12,746 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 19:19:12,765 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 19:19:12,784 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 19:19:12,824 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 19:19:12,852 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 19:19:12,900 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 19:19:12,935 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 19:19:12,955 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 19:19:12,976 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 19:19:15,291 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[WARN] 2018-03-09 19:26:22,628 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Logging access to DentalLabServiceImpl.  Executing :: downloadDentalLabReportPrint()
[WARN] 2018-03-09 19:26:22,636 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Going to call the method downloadDentalLabReportPrint() in DentalLabServiceImpl at Fri Mar 09 19:26:22 IST 2018
[WARN] 2018-03-09 19:26:24,413 org.dozer.config.GlobalSettings loadGlobalSettings - Dozer configuration file not found: dozer.properties.  Using defaults for all Dozer global properties.
[WARN] 2018-03-09 19:26:25,020 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Logging access to JasperReportServiceImpl.  Executing :: createPDF()
[WARN] 2018-03-09 19:26:25,021 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Going to call the method createPDF() in JasperReportServiceImpl at Fri Mar 09 19:26:25 IST 2018
[ERROR] 2018-03-09 19:26:32,234 net.sf.jasperreports.extensions.DefaultExtensionsRegistry loadRegistries - Error instantiating extensions registry for repository.castor.mapping from file:/home/harish/Desktop/doctor/healthcoco-backend-app/dpdocter/target/classes/jasperreports_extension.properties
[ERROR] 2018-03-09 19:26:32,478 net.sf.jasperreports.extensions.DefaultExtensionsRegistry loadRegistries - Error instantiating extensions registry for repository.castor.mapping from jar:file:/home/harish/.m2/repository/com/jaspersoft/com.jaspersoft.studio.data.mongodb/2.0.1/com.jaspersoft.studio.data.mongodb-2.0.1.jar!/jasperreports_extension.properties
net.sf.jasperreports.engine.JRRuntimeException: Could not load class net.sf.jasperreports.repo.CastorMappingExtensionsRegistryFactory.
	at net.sf.jasperreports.engine.util.ClassUtils.instantiateClass(ClassUtils.java:67)
	at net.sf.jasperreports.extensions.DefaultExtensionsRegistry.instantiateRegistry(DefaultExtensionsRegistry.java:245)
	at net.sf.jasperreports.extensions.DefaultExtensionsRegistry.loadRegistries(DefaultExtensionsRegistry.java:222)
	at net.sf.jasperreports.extensions.DefaultExtensionsRegistry.loadRegistries(DefaultExtensionsRegistry.java:164)
	at net.sf.jasperreports.extensions.DefaultExtensionsRegistry.getRegistries(DefaultExtensionsRegistry.java:134)
	at net.sf.jasperreports.extensions.DefaultExtensionsRegistry.getExtensions(DefaultExtensionsRegistry.java:106)
	at net.sf.jasperreports.engine.DefaultJasperReportsContext.getExtensions(DefaultJasperReportsContext.java:268)
	at net.sf.jasperreports.engine.util.MessageUtil.getMessageProvider(MessageUtil.java:70)
	at net.sf.jasperreports.engine.JRRuntimeException.resolveMessage(JRRuntimeException.java:166)
	at net.sf.jasperreports.engine.JRRuntimeException.getMessage(JRRuntimeException.java:146)
	at net.sf.jasperreports.engine.JRRuntimeException.getMessage(JRRuntimeException.java:138)
	at java.lang.Throwable.getLocalizedMessage(Throwable.java:391)
	at java.lang.Throwable.toString(Throwable.java:480)
	at java.lang.String.valueOf(String.java:2994)
	at java.io.PrintWriter.println(PrintWriter.java:754)
	at java.lang.Throwable$WrappedPrintWriter.println(Throwable.java:764)
	at java.lang.Throwable.printStackTrace(Throwable.java:655)
	at java.lang.Throwable.printStackTrace(Throwable.java:721)
	at org.apache.log4j.DefaultThrowableRenderer.render(DefaultThrowableRenderer.java:60)
	at org.apache.log4j.spi.ThrowableInformation.getThrowableStrRep(ThrowableInformation.java:87)
	at org.apache.log4j.spi.LoggingEvent.getThrowableStrRep(LoggingEvent.java:413)
	at org.apache.log4j.WriterAppender.subAppend(WriterAppender.java:313)
	at org.apache.log4j.DailyRollingFileAppender.subAppend(DailyRollingFileAppender.java:369)
	at org.apache.log4j.WriterAppender.append(WriterAppender.java:162)
	at org.apache.log4j.AppenderSkeleton.doAppend(AppenderSkeleton.java:251)
	at org.apache.log4j.helpers.AppenderAttachableImpl.appendLoopOnAppenders(AppenderAttachableImpl.java:66)
	at org.apache.log4j.Category.callAppenders(Category.java:206)
	at org.apache.log4j.Category.forcedLog(Category.java:391)
	at org.apache.log4j.Category.log(Category.java:856)
	at org.slf4j.impl.Log4jLoggerAdapter.log(Log4jLoggerAdapter.java:602)
	at org.apache.commons.logging.impl.SLF4JLocationAwareLog.error(SLF4JLocationAwareLog.java:216)
	at net.sf.jasperreports.extensions.DefaultExtensionsRegistry.loadRegistries(DefaultExtensionsRegistry.java:172)
	at net.sf.jasperreports.extensions.DefaultExtensionsRegistry.getRegistries(DefaultExtensionsRegistry.java:134)
	at net.sf.jasperreports.extensions.DefaultExtensionsRegistry.getExtensions(DefaultExtensionsRegistry.java:106)
	at net.sf.jasperreports.engine.DefaultJasperReportsContext.getExtensions(DefaultJasperReportsContext.java:268)
	at net.sf.jasperreports.engine.component.ComponentsEnvironment.findBundles(ComponentsEnvironment.java:109)
	at net.sf.jasperreports.engine.component.ComponentsEnvironment.getCachedBundles(ComponentsEnvironment.java:99)
	at net.sf.jasperreports.engine.component.ComponentsEnvironment.getBundles(ComponentsEnvironment.java:87)
	at net.sf.jasperreports.engine.xml.JRReportSaxParserFactory.getSchemaLocations(JRReportSaxParserFactory.java:90)
	at net.sf.jasperreports.engine.xml.BaseSaxParserFactory.configureParser(BaseSaxParserFactory.java:154)
	at net.sf.jasperreports.engine.xml.BaseSaxParserFactory.createParser(BaseSaxParserFactory.java:109)
	at net.sf.jasperreports.engine.xml.JRXmlDigesterFactory.createParser(JRXmlDigesterFactory.java:1580)
	at net.sf.jasperreports.engine.xml.JRXmlDigesterFactory.createDigester(JRXmlDigesterFactory.java:1549)
	at net.sf.jasperreports.engine.xml.JRXmlLoader.load(JRXmlLoader.java:263)
	at net.sf.jasperreports.engine.xml.JRXmlLoader.load(JRXmlLoader.java:219)
	at net.sf.jasperreports.engine.xml.JRXmlLoader.load(JRXmlLoader.java:194)
	at net.sf.jasperreports.engine.xml.JRXmlLoader.load(JRXmlLoader.java:185)
	at com.dpdocter.services.impl.JasperReportServiceImpl.createDesign(JasperReportServiceImpl.java:165)
	at com.dpdocter.services.impl.JasperReportServiceImpl.createPDF(JasperReportServiceImpl.java:113)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:333)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)
	at org.springframework.aop.aspectj.MethodInvocationProceedingJoinPoint.proceed(MethodInvocationProceedingJoinPoint.java:85)
	at com.dpdocter.aop.DpDocterLoggingAspect.beforeUpdateAccountDescription(DpDocterLoggingAspect.java:45)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethodWithGivenArgs(AbstractAspectJAdvice.java:629)
	at org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethod(AbstractAspectJAdvice.java:618)
	at org.springframework.aop.aspectj.AspectJAroundAdvice.invoke(AspectJAroundAdvice.java:70)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke(ExposeInvocationInterceptor.java:92)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:213)
	at com.sun.proxy.$Proxy145.createPDF(Unknown Source)
	at com.dpdocter.services.impl.DentalLabServiceImpl.createInspectionReportJasper(DentalLabServiceImpl.java:2113)
	at com.dpdocter.services.impl.DentalLabServiceImpl.downloadDentalLabReportPrint(DentalLabServiceImpl.java:1814)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:333)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)
	at org.springframework.aop.aspectj.MethodInvocationProceedingJoinPoint.proceed(MethodInvocationProceedingJoinPoint.java:85)
	at com.dpdocter.aop.DpDocterLoggingAspect.beforeUpdateAccountDescription(DpDocterLoggingAspect.java:45)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethodWithGivenArgs(AbstractAspectJAdvice.java:629)
	at org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethod(AbstractAspectJAdvice.java:618)
	at org.springframework.aop.aspectj.AspectJAroundAdvice.invoke(AspectJAroundAdvice.java:70)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke(ExposeInvocationInterceptor.java:92)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:213)
	at com.sun.proxy.$Proxy352.downloadDentalLabReportPrint(Unknown Source)
	at com.dpdocter.webservices.DentalLabAPI.downloadInspectionReport(DentalLabAPI.java:469)
	at com.dpdocter.webservices.DentalLabAPI$$FastClassBySpringCGLIB$$a529e067.invoke(<generated>)
